,pos_prb,neg_prb,neu_prb,label,content
314,0.0023764002,0.15312633,0.8444972,1,我身材不好，性向也不符合，不过我可以推荐一个人给你，请看官微，他们会为你提供场地、导演、编剧、摄影。 原谅我这一生不羁放纵爱基友，也会怕有一天捡肥皂。，我找到人了，就是。
315,0.6156301,0.009272556999999999,0.3750974,1,嗯，下次回来你得分三分之一的时间给我们啊 咱们四人帮得永远在一起回来的路上在说每次相聚说话的时间还太少 要是能来一次四个人的旅行 多好晚安 刚分开就很想你们明天一路顺风
322,0.0015648104000000002,0.2972588,0.7011764,1,?上当受骗就这一次，近期吃的最闹心的一顿饭 都别来！ 我在t.cn/zjnhuhe
326,0.0010684857000000001,0.10441028,0.89452124,1,昨天跑了3趟医院。我麻麻也在说我工作以后身体每况愈下，小时候多么强壮的一孩子啊。我中的好多啊！转发微博。 糟糕，这都有。
336,0.0014202966000000001,0.26157957,0.7370001,1,感想就是。。。看完后老期待军训，然后遇到个这么傲娇腹黑完美的教官 可惜.... 事实证明我不是壮壮，教官们也不是常弘 （ps，海耳桑~下一生为自己自私一次吧）所以，空空你不要补偿一下我这个备受打击的娃么。。。
338,0.00054332934,0.0042040627,0.9952525999999999,1,都不敢k歌了 回复以后还敢不敢去？唱着唱着就中枪了....这事是真的，我们这都传疯了
349,0.00063256663,0.043810673,0.95555675,1,回复。。。好吧。希望真是黑哦。 老年人的反省  每年315 很多网民都在等网易的专题。。 看来我太不熟悉网易了？点连接进去左看右看也没看出是黑啊明显是黑。。。这是网易哪个频道做的二b良心啊？
350,0.0012754501,0.1937069,0.8050177,1,良心何在！！！！  fuck！！！fuck!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
352,0.0010203205,0.18848087,0.81049883,1,是第四辑不是第四集。nnd。 妈呀。不是大叔是帅哥。妈呀。是给与不是给予。妈呀，不是不慎靠谱是不甚靠谱。决定不活了！妈呀。是铅字不是签字。没文化害死人。妈呀。是第四集。罗马数字坑死人。
355,0.0011510403,0.37185606,0.6269929,1,失去理智的盲目崇拜，就会做出弱智的行为！ 脑子都进水了~有时是蛮抓狂的我是想当她们ladies尊重的，可是太多中国女性实在不象ladies啊有木有!! 女士当自尊啊!
356,0.0006716752999999999,0.004161635,0.99516666,1,回复如果是后者，那jb长明显很危险。看来，那位袁老师他们学校定50cm还是很有科学道理的。 回复鸡巴鸡巴，长不过八寸，超过八寸叫‘?’
372,0.0014839573,0.09837696,0.9001391,1,智慧 某领导当上某地的一把手后，其弟成立了一家建筑公司。刚开始没人知道其弟是谁，四处碰壁。某日当地召开干部大会，某领导在台上大拍桌子“你们不要以为某某某是我亲弟弟，就违反原则，网开一面，否则发现一起查处一起，绝不姑息！”会后，其弟时来运转大发横财。
375,0.0013705929999999998,0.30949324,0.6891361999999999,1,偶一到国内就会的皮肤过敏，尤其是天热闷湿的时候。偶被偶妈规定去看医生，偶刚不要了，去趟医院老吃力哦，有种医生一张臭面孔，开老多药，瞎七哒八一点用偿阿么的。。但是啊拉妈发了强行指令。所以，明早要去看医生。。。
379,0.0041982955,0.2889212,0.7068805,1,领导干部讲话还是严谨点吧，这句话如果放在股市里，又有多少股民含冤受苦了
380,0.0025619161,0.0017828968,0.9956552,1,不知道从什么时候开始，“忙”成了我生活中的主旋律人家法国人一年有150天到180天的假期，想想都觉得桑心 拍完必须给自己一个老长老长的假期我在t.cn/zr9igri
383,0.0009259575,0.08873482,0.9103392,1,小编压力好大。主页君会被计生办敲门查水表吗
387,0.0007436963000000001,0.013393200000000001,0.98586315,1,这是要逼死公知的节奏吗！ 随然4杯25°c的水倒一起还是25°c 原来如此！ 这才是人民群众喜闻乐见的心灵鸡汤。 走读者的路，让读者无路可走？
393,0.60925716,0.012600252,0.37814254,1,4分钟了解中国的床上文化！！大开眼界！
402,0.0007088815299999999,0.0040439709999999995,0.9952472,1,悲催的一整天，28p稿，咱工作力度能不那么集中么 睡觉??
405,0.008803991,0.0022942635999999997,0.98890173,1,革命重担挑肩上，轮流发生性关系。小小竹排江中游，轮流发生性关系红星照我去战斗，轮流发生性关系。停车坐爱枫亭晚，轮流发生性关系。 人生得意须尽欢，轮流发生性关系
407,0.00068468484,0.003898998,0.9954163,1,不可能哦？万一是福岛核辐射的变异物种？你们家这也产？ 这算什么，我们能弄出一批来。
418,0.0005350713,0.007658883000000001,0.99180603,1,给我爹打电话，惊闻他正在京沪高铁列车上被邀请试乘，北京-上海-北京一下午往返。。。不是据说这玩意儿安全性有待商榷么。。。我爹安全不安全啊？？？没事当神马小白鼠啊？？？
432,0.00073993683,0.0021240457,0.997136,1,"?才有一五毛朋友向我抱怨「你?台??事基地?放期?，大?人都不能?去??...你看美?....」我一???心喜，?「嘿嘿...你?五毛?在也??""你看美?""了....」他???口?言?得不想再跟我??，臭公知?五毛的友情就是在?嘴中建立起?的"
433,0.00069905125,0.002062172,0.99723876,1,的既然算数做不好那咱就不喝罢了，遂到楼上的，单份15，双份20，加shot是5元，三份买单是25元，然后站旁边等咖啡，我靠这一看吓一跳啊！整个咖啡机上下左右到处都是苍蝇，不下10只哦，奶壶壶上都是，拜托，入乡随俗开苍蝇咖啡馆吗？
452,0.0025313618,0.28594935,0.71151936,1,每次路上看到那些背着沉重的大书包，拼命和大人们一起试图挤上本就已很拥挤的公车的孩子们就特别心疼教育改革
466,0.0012851647000000001,0.0017812670999999998,0.9969336,1,不是相亲！就是求职！中国只有这两件事情可以做吗？！
469,0.000905786,0.020510248999999998,0.978584,1,同样无语无语凝噎
477,0.00075473875,0.0072936164,0.9919517,1,兴致冲冲地杀到 “斗鱼”吧 想学点知识，突然发现这里已被某电视剧占领，哥丢下一句艹默默地回到了“泰国斗鱼”吧，真心伤不起~
478,0.0007573186,0.0025050498,0.99673766,1,独行韩国 5分钟的路被我走了一小时还回不去，终于发现自己在错误的地铁站转圈 烧高了泪大了！大半夜走了几十条路还taxi。憋着泪的都市夜归人我在t.cn/zywkqpa
484,0.00087766524,0.031757724,0.96736467,1,文字狱引起恐慌的依据在哪?这样就抓?太过了。我为此感到恐慌!
491,0.0008973838,0.011751968,0.98735064,1,右边朋友请放宽心，只要我的公知培训班一天开张，你们就不会饿死。 公知大多都是精神分裂症患者，他们从来不用脑子思考问题，所以，本院才会生意兴隆。若公知开始用脑子思考问题，那么，本院定将关门歇业！
495,0.00094952184,0.009879747,0.98917073,1,千灯湖的地铁站太坑爹了 ，地铁口跟千灯湖距离有将近半小时路程吧，而且路窄，偏僻，有积水，只有公交车站＂千灯湖＂站才是跟湖连在一起的。如果想公交转地铁的话要坐到一个名叫＂千灯湖地铁站＂的公交车站，那个才是跟地铁口相邻的。
497,0.85729074,0.06909325,0.07361601,1,政策和策略是党的生命 好感动
499,0.0005063068,0.006247853,0.9932459000000001,1,回复我是不知道mac能否装wln系统下的各种盗版软件，花几千买正版不习惯什么什么啊？盗版软件无处不在的好伐 靠！进灰一刚。这种事情都会有的啊 还好意思买那么贵。侬重新考虑一下吧。
506,0.0006384157,0.006533372,0.9928281999999999,1,嗨嗨，怎么说呢……有时候人缘好也是麻烦……明明不喜欢甚至很讨厌这个人……可ta就是总扑上来缠着……搞得老娘内心各种怨念恶念碎碎念，然后还不好意思开口让ta滚远点儿……
513,0.0012134319,0.077428736,0.9213578000000001,1,凌晨两点收到垃圾短信，提示音把我惊醒，想着一大堆还没完成的工作，头晕，等再入睡已是一小时以后了，再次被惊醒时不到六点，楼下老太太们的晨练音乐响起。这个困呐。。。
524,0.015597973999999999,0.0030436395,0.98135835,1,都说好人有好报的???隔世相望~天堂续缘
535,0.0008399269,0.07573139,0.92342865,1,回复难道这个安慰还不够吗?都木有安慰啊啊迟到罚款！迟到罚款！
544,0.00077589473,0.013467763,0.98575634,1,回复 现在男女都越来越不自信 晒出硬条件来找就是个错误，引来发不可能是真爱，说不定好人家女孩子看了还倍感厌恶，赤裸裸一个长相没自信靠物质来炫耀和撑腰的坏男人 三个月都不用，现在不讲爱了
545,0.0014095483,0.010009226,0.98858124,1,太可怕了!小心！
556,0.004010898,0.013773393,0.98221564,1,垃圾「微信必将收费」收费步骤第一步专家造势；第二步垄断企业施压；第三步垄断企业向主管部委告状；第四步部委表态，应广大人民群众要求；第五步企业低头；第六步收费，现在进入第四步了。
558,0.00082909304,0.0048827472999999995,0.99428815,1,尤其是70末80初的一代，吃着苦、做着试验品还挨着骂 神门时代都赶上了俺这六零后更惨啊！
564,0.0011709458000000001,0.0012738369999999999,0.9975552,1,→_→→_→ →_→→_→ →_→ →_→→_→ →_→卧槽！回复我上过，又怎么样呢？ 人家上过章子怡，你上过？
566,0.00087116705,0.004692834,0.9944360000000001,1,一个深圳网友对一香港网友这样吐槽“你在香港、我在深圳，只隔一座桥。你和我都是打工仔，你每月工资两万多港币，我每月两千多人民币，而你的物价比我们还便宜；你拿着香港护照，去140个国家免签证，我拿着中国护照连香港也进不去……”
572,0.0011867415,0.11437531,0.8844379000000001,1,回复真心觉得雕爷牛腩很不好吃！高调做人不如高调做事！潮汕人不懂牛肉，那请问不懂的人怎么能做出绝美的口味，而自称爷的那位，为何你们的出品这么倒胃口！也希望美食评论者能采访与暗访各来一次，做出真心的真实的评价！你看看去
573,0.0005757865000000001,0.0053816615,0.9940426,1,轮死它个b养的 泥马次奥，前两天刚去朝阳公园玩儿了一圈儿次凹 可恨的骗子！大家都小心???
584,0.028800804,0.004594798,0.9666044,1,股市版航母style，晓舰配诗空军不怕远征难，每日苦练二指禅，两岸怨声啼不住，割肉割出猪坚强！为了中国股市不懈努力！！革命尚未成功，同志仍需努力！
585,0.0007099293,0.0081691565,0.9911209999999999,1,整天收这个，这题是不都泄完了？俺能举报不？
588,0.0010372750999999999,0.057474747,0.94148797,1,对于产前胎儿性别检测男胎留下，女胎打掉的女性们强烈 厌恶唾弃
603,0.002195454,0.17422688,0.82357764,1,为什么相关部门开通网上受理业务且公布查询电话，但电话永远是无法接通的呢？
608,0.00065220875,0.008653941,0.99069387,1,极品渣男--让我想起了跟媳妇儿好 还去搞破鞋 被发现了都不承认 分手后和小三儿好的过程中还时不时出现假关心的算吗？你知道我在说谁抢到票咱们就去看这个好不？
610,0.0011319707000000002,0.0038365594,0.9950315000000001,1,没爱心就别养宠物！它是生命，一个人对待生命如此残忍，不配做那「一撇一捺」！！
612,0.00060872035,0.01362347,0.9857678,1,"有左就有右,分左右不怕,真要是只有可耻和不可耻的区别,那可太恐怖啦!!!转发微博。"
615,0.0014204458999999999,0.29906407,0.6995155,1,谁再让我换酒店 换房间 我就砍死你
625,0.0006638366,0.01782236,0.9815138000000001,1,悲催了。宣传时间没把握好。周末下午微博上人最少，大家都出门玩了。导致现在才三个人报名。我悲剧了。莫非这俩月都是瞎折腾么。
637,0.0012564433,0.33771059999999997,0.661033,1,回复卡开通短信通没？开通短信通的卡收到两条扣费短信 坑爹的自助售票机我也遇到这种情况，上次在汉口火车站刷卡买票，明明钱扣了却出不了票，后面的人等得不耐烦了，我就直接用现金买了票……
649,0.0010466600999999999,0.0019499994,0.9970034,1,做些事情，没有什么，还被人说。桑心
652,0.00056223915,0.0040076734,0.9954301,1,什么词牌？高呀。 这不是写给?丝看的。 看不懂这种中文 还重奋起呢 要人命啊 还拽呢!别挨骂了此文可称“bia hu lu” 就是。鸭子楼，那儿拽去!
653,0.0015599760999999998,0.3973788,0.6010612,1,悲剧了，中暑了
662,0.0006645971000000001,0.0023897833,0.9969457,1,打开微博看见有的没的真的假的都说自己闯黄灯了 既然要扣分，就看见黄灯当红灯，你改变不了环境，就必须去适应环境。跟自己跟法规较什么劲啊，大过节的别给自己填堵。洗洗睡吧
667,0.0009696378,0.29180559999999994,0.7072248000000001,1,有孩子对奶粉过敏或许是因为个人体制，可以选用低敏奶粉吧，如果很多孩子都如此就确实是奶粉问题 这个。。。不是替奶粉厂家说话，只是确实不懂，奶粉会喝出皮炎？求专家解答mbd 转发微博
668,0.00088757765,0.0031647242,0.9959478,1,我对不起毛爷爷！我挂了！
669,0.0011842059,0.24736999,0.7514458,1,哑巴吃黄莲，坑爹啊！
678,0.0033145677000000003,0.062378284000000006,0.9343072,1,社会主义优越性尽显 差点儿看成了公交车，心想还真不错啊，然后就被打击了
687,0.0011308651,0.20536304,0.7935061,1,珍惜生命，别拿生命熬夜小伙伴们，珍惜生命，别拿生命熬夜了... 可怕的数字――连续几天凌晨3点才睡，要猝死！ 千万不能熬夜了...！
712,0.00070173474,0.0031302559999999997,0.99616796,1,人肉丫的！忍住不想爆粗 我的修养暂时先藏起来
713,0.0014332624,0.00402696,0.9945398000000001,1,人肉他！
724,0.0007240124,0.015065521,0.9842105,1,有这样的嘛？！之前都同意拍了，也约好前采了，我们大老远了，一个所谓的领班就做主说不拍了 气愤！
733,0.00069867016,0.010020145,0.9892812,1,太可怕了……如果他们真把希望寄托在这有个奇怪名字的车上，那现在开始准备后事就对了……
749,0.0015876521,0.06062799,0.9377844000000001,1,真不知道现在这么拼命是为了什么，眼看着我的眼袋越来越大，睡眠越来越少，家里越来越脏，朋友聚会越来越少……
757,0.0025823403,0.3611764,0.63624126,1,警惕转基因  美国26州的民众为了保护孩子和环境，已觉醒抵制转基因，要求立法公开所有转基因农渔牧林业产品、加工食品与保健品、动物饲料与添加剂酵素等、餐厅与公共食堂，以保障人民的选择权、追溯权和选择权
761,0.98594487,0.00896572,0.00508949,1,感恩所有大爱支持让口在短短10天筹齐，这些是我一直不敢想象的结果，我真的除了感谢不知道用什么来表达心底的那份感动和感恩！是你们一路爱的相伴和支持让孩子有了重生的希望，是爱改变了一切，祈福好人一生平安，福报！
775,0.00095806894,0.0030039153000000003,0.99603796,1,看样子我活不了多久了！
776,0.0015324332,0.0022241927,0.99624336,1,可惜被和谐了～～
779,0.0012454047,0.32092350000000003,0.67783105,1,坑爹啊！把购物任务压到最后的人伤不起啊！仁川机场101-128号的候机大厅居然木有乐天化妆品免税店！这里被新罗免税店盘踞了啊，伤不起啊?亲，如果你打算在仁川机场的乐天免税购物，请吸取此教训我在 ??????  t.cn/zlaijl5
788,0.0015481773,0.25130385,0.7471479,1,友情提示国人到澳大利亚谨防醉氧，务必随身携带一包汽车尾气以保证呼吸顺畅
798,0.00063380954,0.02625237,0.97311383,1,真让人欲哭无泪啊1.19最新进展王怀南率领宝宝树几大高管，在一个母婴行业群回应。几人围殴我。王怀南当面撒谎否认抄袭，其美女高管更质问我“你是什么心态做母婴？！”。我晕。抄袭者如此理足气壮质问原创者，这让我怎么回答？我是以求着宝宝树抄袭的心态做母婴？
813,0.00096773705,0.0028666675,0.99616563,1,同样都是学生。。为什么差距如此大呢。。看看国外的宿舍吧
814,0.0012305073,0.13371739,0.86505204,1,回复那也不对，一年才365天，中国人有三分之一时间在休假？ 包括双休日了吧
816,0.0009328807000000001,0.12311239,0.8759546999999999,1,3m的口罩实在太紧，戴一脸皱纹…… ，话说这种因为空气污染的额外支出是不是应该找政府报销啊……
820,0.0011526218,0.04360869,0.9552386999999999,1,一群活sb！
829,0.0010211731,0.09283316,0.90614563,1,下一个被疯抢的可能是洋酒吗？ 中国人什么都抢，包括宾仪馆的花圈
833,0.0018448815,0.0077113545999999995,0.99044377,1,近看有点恐怖
837,0.9930824,0.0013316738,0.0055858222999999995,1,当老干部真好啊～穿睡衣出门真爽啊～姥姥7岁绣的花儿真好看啊～食堂的大馒头真好吃啊一口气吃了大半个我在t.cn/zraephs
840,0.0007908358,0.020768065,0.9784411,1,干嘛吃成这样…公共场所也不要随地扔嘛…
848,0.0012299633,0.0040627248,0.9947072,1,牙好疼啊
853,0.0011830381,0.004255882,0.99456114,1,这假期又要没了，不想上班不想上班！
860,0.0006683711999999999,0.0026750267,0.99665654,1,以前我都是周日下午出发的公仆们会选择性视觉障碍，公仆们很忙，忙着装b 这些孩子将来会不会是革命的火苗？转发微博
880,0.0017371377,0.27071166,0.72755116,1,有过相同的遭遇，都懒得理京东！买的东西，回来就不能用了！
891,0.0017025461,0.20486598,0.79343146,1,北京事儿  明年起四环内露天禁止烧烤！！这不是太极端了？ 露天烧烤，浓烟横斜，周边居民不敢开窗通风 根据“清洁空气行动计划”，2014、2015年，本市四环路内城市核心区及各远郊区县政府划定的禁止露天烧烤范围内，对店外经营露天烧烤“零容忍”，将加大治理力度。ps吃个大排档去五环？
893,0.0017757474,0.20436028,0.79386395,1,回复 看到密友也如此无情，你岂不是和他一样了吗？！我再一次寒心彻骨！学儿再次诀别！自己的事情自己做，自己的仇要自己报，亲们帮不了你
896,0.0009850457000000002,0.029864434,0.9691504999999999,1,我胃还真不如切了得了！！！
900,0.0010915016000000001,0.17914946,0.819759,1,还没有习惯自己交电话费，手机停机就变成一坨s，今天太?了，早饭午饭都没得吃，没手机场子都赶不好，衣服裙子还被鲁莽的小青年给勾烂烂了，太招人眼了
902,0.0015423606,0.0024090332,0.9960486,1,等待是世间最被动的杯具，如果连可等的对象都没有那就是杯具中的杯具了
909,0.0007789552000000001,0.03134246,0.96787864,1,王老师，你怎么了？ 那小女生们也是被康诗傅秒杀！经历了几度沉浮，他也诗了，诗性能传染眼见地就要解放了 你肿么到惆怅起来了涅
911,0.0016160724,0.0019283827,0.99645555,1,我们都是手工业者 还九九射精表擦。。。一周八次。
917,0.00079698354,0.0020176573,0.9971853,1,腿长乎，脚趾长乎，实在不行就指甲长吧 上天不公平啊，既然我的数学残缺应该给我一个长项啊，为毛没有长项，我要长项！！ 听你把这么2的事情说的这么文绉绉，就知道掌管你数学的区域已经被语文所占领！
920,0.0008515759,0.011383882,0.98776454,1,转发你的恩师） 回复不好意思，我刊网站这几天正在维护升级服务器，几日后即可恢复。再次抱歉！ 官网连接打不开哦，不知道是怎么回事。
925,0.0017443396,0.37709093,0.62116474,1,终于知道了吧？！。。。宁可相信骗子，也别相信警察能帮你破案
930,0.0008490061000000001,0.02831647,0.9708344999999999,1,上一次？要是半年内的上一次呢？ 这。。。照相馆得感激涕零一下老美的关照。。。什么玩意儿 。。。只能怪自己不争气，非想去那破美国干嘛呀
944,0.0010977725999999999,0.0016944094,0.9972078000000001,1,害我在山头上等了一个多小时；今天上午放出消息，刚过半天，又放出消息14号之前别指望了。这次被玩的够呛啊
947,0.0037429222999999998,0.03255931,0.96369773,1,每一杯茅台，都满含8000多万共产党员礼尚往来的拳拳之心 回复听见了吗？
952,0.0020684076,0.0026923092,0.99523926,1,鼓浪屿我还要继续爱你吗为何很少在国内旅行，去一回伤心一回；为何要加紧在国内旅行，去一回少一回！
957,0.0009606081,0.004701928,0.9943375,1,吓人，咋还没抓住？ 姐妹们要注意啊，真吓人。 我滴妈
958,0.0011694995,0.3595776,0.6392529,1,可怜的乞丐又在为郭美美捐汽油钱??? 转发微博。
966,0.00062337227,0.014995982,0.9843806,1,专职医生，微博居然刻意冠以“委员”，其目的昭然…… 养生专家？
970,0.0007641260000000001,0.012838196999999999,0.9863976999999999,1,怒转！人肉之！
977,0.0008231215,0.015581663999999999,0.98359525,1,前天失眠一整夜，昨天拍照一整天，这张拍完就直接倒下了 结论晚上千万不要喝茶！
978,0.0014158724,0.16305955,0.83552456,1,更悲催的是 闻完烟味我一口都不想吃了造孽！
983,0.00060383073,0.007244778,0.9921514000000001,1,这是临时工 要不要这样对待他人啊！?∩?（???）?∩?
990,0.0007577620599999999,0.0077001126000000005,0.9915421,1,妈的…吹傻了我了！
992,0.0011898166,0.0016240832999999998,0.9971860999999999,1,我说了，要发的“艳”照。好吧，为了弥补我晚发照片，那就把为我和她所拍的双人“艳”照发上来吧。这狼毒，够艳了吧？
997,0.00096588716,0.063675396,0.93535876,1,根本不动啊！哪儿也去不了啦！后悔开车了。
1000,0.0006553932000000001,0.004203867,0.9951408000000002,1,"成都文化 央视记者问幸存者车上有锤子? 幸存者有个锤子! 记者你们怎么不拿来砸窗?幸存者莫得,有锤子锤子! 央视记者到底有没有锤子? 幸存者有锤子!记者那为什么不拿来砸窗子呢?幸存者敲锤子窗子! 央视记者是敲窗子不是敲锤子. 幸存者那你说锤子.央视记者我说的窗子!幸存者锤子!"
1006,0.001566243,0.25051087,0.7479229000000001,1,不行了，还是报警吧！”.
1007,0.0005705529,0.0046677375,0.99476177,1,头痛！就吃＂散利痛＂，今天已经是联系第三天了，奇怪的是每天头疼的时间比次日提早一小时左右！这样的状况与几年前一样！难道真的是2012了吗！
1015,0.000637075,0.022286255,0.9770767,1,回覆 明白了，如果喜?吃辣也可以??咖哩文的咖哩牛腩，就在官也街口木偶?面的消防局前地3?地下，不?找。回复只有周三会在官也街出没，好容易凑了另外两家葡菜的时间，却发现他不开。。。超沮丧！ 下次都不知道要等何时了。
1017,0.0012218553,0.24873182,0.7500463,1,哎！谁当家谁做主！只能祝内些病房充分利用上，别空着就是了。 高干的命很值钱--纸钱马拉戈壁
1031,0.001248369,0.24951723,0.7492344,1,回复我主动让座，大爷喊大妈说这儿有位置，坐下来后对我来了句，你就不应该站着，太占地方！我......整个人都不好了！
1040,0.0011675969,0.2508806,0.7479518,1,在马来西亚的一个礼堂里看到一副对联上联再苦不能苦孩子 下联再穷不能穷教育 在中国n年前流行过的，可是中国贯彻的真不怎么样。要是我，我就不上学了，这是冒着生命危险啊~
1042,0.0013934492999999998,0.0018462729999999998,0.9967603,1,不预订，走着瞧，毛折扣，爱谁谁！自己探索未知，拒绝复制攻略，你懂得刚从围脖中得知这个假期的行程安排，和昨晚上听说的又差了一半，到现在为止，没有预定一张车票，一个酒店，自由行的真谛就是＂没谱＂！
1057,0.0007388893,0.026061226,0.97319984,1,尼玛啊，能不能再2一点啊！！！！！！！！！
1068,0.002016521,0.06259577,0.9353878000000001,1,上海的自来水真的很伤手，每次洗过之后手都感觉特别的难受！同理，伤害健康！奉劝茶友们谨慎饮用！
1079,0.00095709757,0.038236484,0.9608064000000001,1,同样令人作呕的是昨晚那么大的雨，机场高速收费站附近水快没过半个轮胎，车辆排长龙停在那儿都有熄火的危险，可是他们仍在一丝不苟地收费。
1092,0.0018023096,0.028921822000000003,0.9692759,1,暂时性烦躁症患者。。。。。。
1094,0.00075630436,0.005540578000000001,0.99370307,1,麻痹什么都做不出了!!!! 假日风情的赶脚是种什么赶脚????? 春天的赶脚是种什么赶脚???? 老子要脑瘫了!!!!!!!!!!!!!!!!
1104,0.6927098,0.22885694,0.078433186,1,深有感触我们真不容易啊。政府鼓励创新，口号大过行动！
1105,0.0029042726,0.13574457,0.8613511999999999,1,回复转 这就是美国大兵“解放”了的民主国家人民的幸福生活转发微博。转发微博。
1108,0.0014065001,0.22871368,0.7698799,1,北京突发  丰台凌晨4点两女持刀互砍1女被砍死 昨天凌晨4点左右，丰台榴乡桥附近世华水岸小区内发生一起命案，一名女子持刀将另一女子砍伤致死。丰台警方称，行凶者为房间业主，已被抓获。上午10点，事发地楼道内已被基本清理干净，少许血迹依稀可辨。ps真火爆 这都怎么了
1111,0.0009910013000000001,0.001706205,0.9973028,1,他比喻说，哪天你们扔了双破皮鞋，转眼就进你们肚子了。这哥们说，这才是今年315晚会重头，可惜没播!
1118,0.0008434609599999999,0.0024067985,0.99674976,1,拖出去再阉下次拍正面，曝光，人肉！
1120,0.0007354924,0.09037107,0.9088934000000001,1,回复不是蛆啦不会吧，这个像蛆啊，是不是有什么东西腐烂了？要不不会有这个虫子的。 找遍整个厨房，没发现任何线索营养过剩！东西放时间太长坏了！ 找遍整个厨房，没发现任何线索
1125,0.00057713996,0.057583887,0.9418389000000001,1,回复真的所?的?良企???反思，?竟百年企?是要靠??，而不是只?眼前利，?害留百姓。。。不能再有???人家的死不完心?；但?我更不?的是?味的外?企?＂可口可?＂，?些所?的百年??企?，?何到我?中?也??？我?好欺?是吧？！
1126,0.0011146659,0.05253001,0.9463553,1,"这是我吃过的最不好吃的盒饭,让我这个从不浪费粮食的人实在难以下咽。在京沪高铁上"
1129,0.0011250115,0.0017345656,0.9971404,1,那冒昧的问一句朱老师，您是朝阳区最贵的鸡吧？ 去你的！难道你不知道我是整个朝阳最贵的鸡？谁敢在清蒸老师面前班门弄斧！这期节目非得你自己上，谈谈心得。
1130,0.0012538391000000001,0.12994093,0.8688051999999999,1,快去琼海官塘温泉渡假村看看吧，已经被熏槟榔糟蹋的不像样了
1135,0.00087512675,0.11376894,0.88535595,1,"monash,你怎么不去死!!为毛我又考到最后一天!!最后一天啊!!一把火烧了你信不信啊!!!!!!!!!!!!最后一门隔了12天啊!!!!快2个礼拜啊!!!!!你有没有考虑过我的感受啊!!!!!啊!!!!!啊!!!!!!!啊!!!!!!!!!!!!!"
1137,0.0013840175,0.005228825,0.99338716,1,早死早托生！
1144,0.0005281747,0.011659794,0.9878120000000001,1,回复我不打了还不行吗你这孩子不能欺负伤员回复 不行...你赔我，打球。。。回复 一个小坑??????
